Last Price,Ask Price,Bid Price,UBB(2),BollMA (20),LBB(2),EMAVG (5),SMAVG (200),SPY US Equity - Volume,SMAVG (15),BollW (SPY US),%B (SPY US),"MACD(12,26)",Sig(9),Diff,RSI,Moving Average,SPX Index - Last Price,CBOE VIX index- Last Price
128.17,128.22,128.21,130.7832,126.158,121.5328,126.6733,139.1897,311698336,346965184,7.3325,0.7175,-1.8554,-2.6099,0.7544,49.9817,35.0139,1282.19,21.31
125.51,125.44,125.43,129.6759,125.843,122.0101,126.2855,139.0422,248634464,344125920,6.0915,0.4566,-1.7708,-2.442,0.6713,42.735,36.1542,1252.54,23.44
125.48,125.42,125.4,129.38,125.7055,122.031,126.017,138.8872,219130992,342777344,5.8462,0.4693,-1.6867,-2.291,0.6043,42.6599,37.4519,1257.76,22.91
123.64,123.59,123.57,129.1904,125.511,121.8316,125.2247,138.7243,205202880,331629056,5.8631,0.2457,-1.7483,-2.1824,0.4341,38.2219,37.6973,1234.37,24.23
126.28,126.24,126.23,128.9486,125.426,121.9035,125.5765,138.5784,261505536,323981056,5.6169,0.6212,-1.5661,-2.0592,0.4931,46.7772,38.9003,1263.2,22.03
128.53,128.6,128.59,128.9817,125.4335,121.8853,126.561,138.4393,354709952,325175744,5.6575,0.9363,-1.226,-1.8925,0.6665,52.7792,40.3803,1284.26,21.21
126.83,126.84,126.8,129.0527,125.466,121.8793,126.6506,138.2984,277402176,314570848,5.7174,0.6901,-1.0812,-1.7303,0.6491,48.3432,41.7392,1267.38,22.94
126.16,125.78,125.77,129.0387,125.4585,121.8783,126.4871,138.1604,248703552,299076128,5.7074,0.598,-1.0089,-1.586,0.5771,46.6781,43.1172,1260.31,22.57
124.99,125.03,125.02,129.038,125.457,121.876,125.9881,138.0141,188251712,290111520,5.7087,0.4348,-1.034,-1.4756,0.4416,43.8385,44.4858,1249.02,23.49
128.36,128.39,128.38,129.236,125.513,121.79,126.7787,137.8874,251624288,273386304,5.9324,0.8824,-0.7731,-1.3351,0.562,52.7539,45.6598,1284.88,21.14
128.93,128.95,128.94,129.7099,125.72,121.7301,127.4958,137.7837,209555392,262580464,6.3474,0.9023,-0.5144,-1.171,0.6565,54.0817,46.6331,1289.19,20.23
127.01,126.98,126.95,129.8289,125.8055,121.7821,127.3339,137.666,246312448,253968592,6.3963,0.6497,-0.4591,-1.0286,0.5695,49.0784,47.0698,1266.07,21.15
129.37,129.42,129.41,130.2833,126.082,121.8807,128.0126,137.5541,260811648,253554032,6.6643,0.8913,-0.2222,-0.8673,0.6451,54.634,47.8867,1296.32,20.66
130.71,130.7,130.69,130.8445,126.4815,122.1185,128.9117,137.4503,249425776,255324880,6.899,0.9846,0.0728,-0.6793,0.7521,57.4712,48.5738,1305.32,20.12
129.35,129.33,129.3,130.6346,126.8995,123.1644,129.0578,137.3378,213200800,249744656,5.8867,0.828,0.1947,-0.5045,0.6991,53.7941,48.8461,1289.59,21.17
128.57,128.65,128.64,130.6752,127.13,123.5848,128.8952,137.2126,256467216,246062592,5.5772,0.7031,0.2257,-0.3585,0.5841,51.749,49.49,1285.83,21.55
129.54,129.59,129.58,130.9242,127.347,123.7698,129.1101,137.0896,239556080,245457360,5.6181,0.8065,0.3248,-0.2218,0.5466,54.0866,50.3062,1292.93,20.34
130.17,130.22,130.21,131.2769,127.5565,123.8361,129.4634,136.9751,181005392,242915664,5.8333,0.8512,0.4489,-0.0877,0.5366,55.5914,51.5469,1298.2,19.58
128.39,128.46,128.44,131.3438,127.6735,124.0032,129.1056,136.8439,172275088,240720464,5.7496,0.5976,0.3991,0.0097,0.3894,50.5502,51.8164,1278.6,20.98
126.99,127.06,127.02,131.3307,127.649,123.9673,128.4004,136.7236,194673632,236265008,5.7685,0.4105,0.2439,0.0565,0.1874,46.9444,51.3996,1266.69,21.28
127.58,127.63,127.62,131.2935,127.6195,123.9455,128.1269,136.6055,225498128,227650896,5.7577,0.4946,0.1665,0.0785,0.088,48.6082,51.4185,1274.54,20.42
127.8,127.83,127.82,131.2783,127.734,124.1897,128.018,136.4943,180609792,221198064,5.5495,0.5093,0.1216,0.0871,0.0344,49.2473,51.6021,1277.72,19.82
129.65,129.52,129.51,131.4219,127.9425,124.4631,128.562,136.3822,167715248,215798848,5.439,0.7454,0.2326,0.1162,0.1163,54.3843,52.3553,1292.2,18.81
127.02,126.98,126.97,131.0201,128.1115,125.2029,128.048,136.2778,171936880,214711184,4.5408,0.3124,0.1071,0.1144,-0.0073,47.0875,51.9506,1266.84,20.97
127.39,127.46,127.45,130.9743,128.167,125.3597,127.8287,136.1789,159117184,208544048,4.3807,0.3616,0.037,0.0989,-0.0619,48.1417,51.5263,1271.51,20.49
128.63,128.58,128.55,130.9822,128.172,125.3618,128.0958,136.0963,171032720,205975872,4.3851,0.5815,0.0807,0.0953,-0.0146,51.6204,51.7079,1281.66,19.76
130.19,130.16,130.15,131.2103,128.34,125.4697,128.7938,136.0288,167537072,200724176,4.473,0.8223,0.2384,0.1239,0.1145,55.651,51.7805,1300.68,19.43
128.79,128.7,128.69,131.1659,128.4715,125.7771,128.7926,135.9324,189209984,195950736,4.1945,0.5591,0.2475,0.1486,0.0989,51.504,51.3543,1282.83,20.65
127.99,128.03,128.03,130.8105,128.6215,126.4325,128.525,135.834,252469584,196153648,3.4038,0.3558,0.1881,0.1565,0.0316,49.2457,51.0294,1277.58,21.99
127.88,127.91,127.89,130.8079,128.5975,126.3871,128.31,135.7457,251949712,198736912,3.4377,0.3377,0.1306,0.1513,-0.0208,48.928,50.8279,1274.98,21.43
124.03,124.07,124.06,131.3183,128.3525,125.3867,126.8834,135.6369,340438560,204335008,4.6213,-0.2287,-0.2231,0.0764,-0.2995,39.3582,49.7759,1236.83,24.03
124.42,124.51,124.48,131.6085,128.223,124.8375,126.0622,135.5401,289514592,207665568,5.2806,-0.0617,-0.4665,-0.0322,-0.4344,40.6251,48.7069,1242.31,23.06
126.99,127.07,127.06,131.4872,128.104,124.7209,126.3715,135.4519,364148832,219875136,5.2819,0.3354,-0.4469,-0.1151,-0.3318,48.2913,48.5455,1267.79,22.64
123.22,123.15,123.12,131.5107,127.7295,123.9483,125.321,135.3596,377326720,233545248,5.9206,-0.0963,-0.7272,-0.2375,-0.4897,40.11,48.0573,1224.51,25.47
123.72,123.77,123.76,131.5309,127.448,123.3651,124.7873,135.2576,298916544,240494768,6.4072,0.0435,-0.8986,-0.3698,-0.5289,41.5249,47.5514,1232.04,24.52
125.51,125.64,125.58,131.4273,127.295,123.1627,125.0282,135.1803,375369312,250486176,6.4925,0.284,-0.8799,-0.4718,-0.4081,46.4066,47.3485,1249.05,24.39
126.09,126.18,126.13,131.1523,127.1225,123.0927,125.3821,135.0979,297851200,258302272,6.34,0.3719,-0.809,-0.5392,-0.2697,47.9236,46.887,1251.7,25.66
120.09,120.05,120.04,131.4411,126.6185,121.796,123.6181,134.9628,483606976,279361728,7.6175,-0.1769,-1.2228,-0.6759,-0.5468,36.4341,46.126,1192.7,31.7
122.1,122,122.02,131.434,126.304,121.174,123.1121,134.8374,581744256,306682208,8.1233,0.0903,-1.3727,-0.8153,-0.5574,41.4944,45.6512,1213.59,30.3
116.61,116.72,116.63,132.4137,125.785,119.1563,120.9447,134.6771,624095552,337680768,10.5398,-0.1921,-1.9125,-1.0347,-0.8778,33.6216,44.3656,1156.39,36.22
120.07,120.18,120.17,132.4283,125.4095,118.3907,120.6531,134.539,776114688,378019584,11.1935,0.1196,-2.0376,-1.2353,-0.8023,41.1943,43.333,1206.52,33.1
124.12,124.32,124.27,132.1766,125.2255,118.2744,121.8088,134.4279,501146912,400260224,11.1018,0.4205,-1.7893,-1.3461,-0.4432,48.5878,43.1247,1255.07,32.07
121.31,121.18,121.17,131.6476,124.8085,117.9694,121.6425,134.2903,249966464,404310656,10.9594,0.2442,-1.7985,-1.4366,-0.3619,44.4153,42.7797,1207.09,33.85
118.55,118.55,118.54,131.6591,124.385,117.1109,120.6117,134.1284,328230208,409361376,11.696,0.0989,-2.0054,-1.5504,-0.4551,40.7167,42.1931,1188.22,35.72
118.93,118.94,118.93,131.4681,123.962,116.4559,120.0511,133.9685,311871168,413356128,12.1103,0.1648,-2.1144,-1.6632,-0.4512,41.4397,42.3418,1185.87,35.19
120.79,120.78,120.75,130.8763,123.57,116.2638,120.2974,133.8121,328252960,412543744,11.8253,0.3098,-2.0273,-1.736,-0.2913,44.9772,42.6527,1209.18,32.82
120.85,120.97,120.93,129.8279,123.103,116.3781,120.4816,133.6768,285917312,412303936,10.9256,0.3325,-1.9311,-1.775,-0.1561,45.0924,42.4242,1213.01,34.74
111.38,111.55,111.52,130.183,122.2325,114.282,117.4477,133.4868,459562304,418664832,13.0088,-0.1825,-2.5892,-1.9379,-0.6514,33.2554,41.9346,1106.39,46.72
115.99,116.19,116.18,129.5656,121.6325,113.6994,116.9618,133.3215,328510272,415410400,13.0444,0.1444,-2.7076,-2.0918,-0.6158,41.3295,41.9206,1166.36,39.39
116.06,116.2,116.17,128.7837,121.0415,113.2993,116.6612,133.1659,333084928,417688288,12.7926,0.1783,-2.7639,-2.2262,-0.5377,41.4453,41.5662,1161.06,39.81
111.85,111.98,111.97,129.0097,120.4325,111.8553,115.0575,132.9998,365632416,417039168,14.244,-0.0003,-3.1123,-2.4034,-0.7089,36.7465,40.7679,1114.28,45.26
110.34,110.28,110.19,129.1507,119.7285,110.3063,113.485,132.8221,461832480,427971264,15.7392,0.0018,-3.4703,-2.6168,-0.8535,35.2048,40.6801,1099.23,45.14
104.72,104.89,104.86,129.4926,118.615,107.7374,110.5633,132.6163,610790976,436450208,18.3411,-0.1387,-4.1596,-2.9254,-1.2342,30.137,39.8688,1056.89,52.05
100.03,100.2,100.16,130.7891,117.4555,104.1219,107.0522,132.3824,540213504,433681472,22.7041,-0.1534,-5.0263,-3.3456,-1.6807,26.6847,39.3733,996.23,53.68
97.51,97.6,97.57,131.7216,116.145,100.5684,103.8715,132.1293,725787968,440460960,26.8227,-0.0982,-5.8491,-3.8463,-2.0028,25.0259,38.2184,984.94,57.53
90.7,90.94,90.85,132.9102,114.4045,95.8988,99.481,131.8367,534758432,424370560,32.3514,-0.1405,-6.9704,-4.4711,-2.4993,21.192,36.2616,909.92,63.92
88.5,88.97,88.58,133.3872,112.525,91.6628,95.8207,131.5314,871546880,449063872,37.0801,-0.0758,-7.9449,-5.1658,-2.779,20.1196,34.5262,899.22,69.95
101.35,101.15,101.14,132.6889,111.588,90.4871,97.6638,131.2999,456904736,462859776,37.8193,0.2574,-7.5928,-5.6512,-1.9416,39.4063,34.4326,1003.35,54.99
99.85,99.84,99.82,131.5884,110.4755,89.3626,98.3925,131.0626,546688448,477423648,38.2218,0.2484,-7.3501,-5.991,-1.3591,38.2454,34.2044,998.01,55.13
90.02,90.24,90.2,131.8362,109.146,86.4558,95.6017,130.7816,484627456,488940736,41.5776,0.0785,-7.8603,-6.3649,-1.4954,31.6628,33.2534,907.84,69.25
93.77,93.88,93.84,130.8819,107.831,84.7801,94.9911,130.5258,708811136,514311296,42.7537,0.195,-7.8713,-6.6662,-1.2052,36.1758,32.6165,946.43,67.61
93.21,93.24,93.23,128.9014,106.2855,83.6696,94.3974,130.2676,476770080,527034816,42.5568,0.2109,-7.835,-6.8999,-0.935,35.7957,32.798,940.55,70.33
98.81,98.88,98.87,126.8963,105.1605,83.4247,95.8683,130.0551,321294112,517816928,41.3383,0.3539,-7.2704,-6.974,-0.2964,42.3232,32.8689,985.4,52.97
95.86,96.01,96,125.2095,104.026,82.8425,95.8655,129.8284,356501920,519683040,40.7273,0.3073,-6.9806,-6.9753,-0.0053,40.0152,32.7668,955.05,53.11
90.64,90.56,90.54,123.3997,102.6115,81.8233,94.1237,129.5871,516168000,531888576,40.5182,0.2121,-7.0904,-6.9984,-0.0921,36.2484,32.7312,896.78,69.65
91.69,91.65,91.62,120.6871,101.1565,81.6259,93.3125,129.3437,634666368,549824192,38.6146,0.2576,-7.0119,-7.0011,-0.0108,37.5224,32.8968,908.11,67.8
87.04,87.02,86.97,117.6951,99.466,81.2369,91.2216,129.0724,545812544,555422848,36.654,0.1592,-7.2414,-7.0491,-0.1923,34.2574,33.1911,876.77,79.13
83.95,83.81,83.79,116.6562,98.0945,79.5328,88.7978,128.7914,400238592,541385984,37.8446,0.119,-7.5852,-7.1563,-0.4288,32.2492,33.5885,848.92,80.06
93.76,93.91,93.9,113.6954,96.983,80.2706,90.4518,128.5538,639939456,548034432,34.4646,0.4036,-6.9855,-7.1222,0.1367,43.5609,34.9125,940.51,66.96
93.08,93,92.98,110.1268,95.834,81.5412,91.3279,128.3284,531381568,535073984,29.8282,0.4037,-6.4903,-6.9958,0.5055,43.0247,36.4719,930.09,69.96
96.3,96.2,96.19,107.3287,95.0565,82.7843,92.9853,128.125,414582016,527062208,25.8208,0.5507,-5.7715,-6.7509,0.9794,46.39,38.3484,954.09,62.9
96.83,96.81,96.78,104.5148,94.381,84.2472,94.2668,127.942,411499936,496392416,21.4742,0.6208,-5.1003,-6.4208,1.3205,46.9455,38.8869,968.75,59.89
97.11,97.22,97.19,103.0683,94.0005,84.9327,95.2146,127.7673,205566752,479636544,19.2931,0.6715,-4.494,-6.0354,1.5415,47.2565,39.5306,966.3,53.68
100.41,100.49,100.49,103.1392,94.0195,84.8998,96.9464,127.6157,346977632,466322496,19.3996,0.8504,-3.7045,-5.5692,1.8648,50.9081,40.9052,1005.75,47.73
96.19,96.13,96.12,102.9899,93.9535,84.9171,96.6943,127.4274,390404096,460040960,19.2359,0.6237,-3.3803,-5.1315,1.7511,46.4767,41.641,952.77,54.56
90.86,90.85,90.82,102.9867,93.9615,84.9363,94.7495,127.2067,477982848,444652384,19.2103,0.3282,-3.513,-4.8078,1.2947,41.5564,42.0525,904.88,63.68
93.86,94,93.98,102.9014,94.2295,85.5576,94.453,127.0108,380538560,438236960,18.406,0.4787,-3.3377,-4.5138,1.1761,45.0806,42.2494,930.99,56.1
92.63,92.5,92.49,101.8442,93.7935,85.7428,93.8453,126.7978,301903200,436944224,17.1668,0.4277,-3.2603,-4.2631,1.0027,43.9115,42.5277,919.21,59.98
89.77,89.72,89.71,101.016,93.2895,85.563,92.4869,126.567,418596704,441083872,16.5646,0.2722,-3.3908,-4.0886,0.6979,41.2337,42.8838,898.95,61.44
85.82,85.76,85.75,101.3586,93.0795,84.8004,90.2646,126.3216,454330560,436961376,17.7893,0.0616,-3.7694,-4.0248,0.2554,37.8047,42.904,852.3,66.46
91.17,91.02,91.11,101.2627,92.9495,84.6363,90.5664,126.0906,753801024,444903712,17.8876,0.393,-3.5963,-3.9391,0.3428,44.5327,43.6379,911.29,59.83
86.62,86.51,86.5,101.3764,92.62,83.8636,89.2509,125.8258,540352256,444539680,18.9082,0.1574,-3.7827,-3.9078,0.1251,40.5183,44.2286,873.29,66.31
85.47,85.5,85.49,100.7539,91.953,83.1521,87.9906,125.564,415543776,445560032,19.1422,0.1317,-3.9773,-3.9217,-0.0556,39.5479,43.942,850.75,69.15
87.08,86.99,86.98,100.3673,91.514,82.6607,87.6871,125.3288,524140608,437840096,19.3486,0.2496,-3.9561,-3.9286,-0.0275,41.6547,43.8441,859.12,67.64
81.5,81.63,81.62,100.9286,91.057,81.1854,85.6247,125.0711,558809408,439668640,21.6823,0.0159,-4.3395,-4.0107,-0.3287,36.8601,43.1634,806.58,74.26
75.45,75.49,75.45,102.222,90.245,78.268,82.2331,124.7786,814180352,466308512,26.5432,-0.1176,-5.073,-4.2232,-0.8498,32.4931,42.1311,752.44,80.86
79.52,79.62,79.52,102.6687,89.869,77.0693,81.3288,124.5109,718768576,486793088,28.4853,0.0957,-5.2652,-4.4316,-0.8336,37.8294,41.4577,800.03,72.67
85.03,85.4,85.38,102.6312,89.923,77.2148,82.5625,124.2673,523462016,507986112,28.2645,0.3075,-4.9163,-4.5285,-0.3878,44.2539,40.9824,851.81,64.7
85.66,85.74,85.73,102.2275,89.518,76.8085,83.595,124.0207,454188288,515133472,28.3954,0.3482,-4.5366,-4.5302,-0.0065,44.9543,40.8737,857.39,60.9
88.97,89.07,89.05,101.9175,89.3125,76.7075,85.3867,123.7837,370320448,513794560,28.2266,0.4864,-3.9234,-4.4088,0.4854,48.6078,41.3773,887.68,54.92
90.09,89.92,89.91,101.2026,89.002,76.8014,86.9544,123.5583,119905328,489922752,27.4165,0.5446,-3.3089,-4.1888,0.8799,49.8214,41.716,896.24,55.28
82.11,82.41,82.4,100.2632,88.266,76.2688,85.3396,123.2931,370826752,489275296,27.1842,0.2434,-3.4264,-4.0363,0.61,42.1787,41.5922,816.21,68.51
85.27,85.12,84.85,99.0178,87.674,76.3301,85.3164,123.0418,469785216,500467424,25.8773,0.394,-3.2273,-3.8745,0.6473,45.729,41.9133,848.81,62.98
87.32,87.08,87.02,96.7434,87.0195,77.2956,85.9843,122.7989,520103712,507234560,22.3487,0.5155,-2.8709,-3.6738,0.8029,47.9613,42.6388,870.74,60.72
85.3,85.22,85.2,95.2579,86.475,77.6921,85.7562,122.5514,444341536,506568608,20.3131,0.4331,-2.7202,-3.4831,0.7629,45.9555,42.7404,845.22,63.64
87.93,87.78,87.72,94.9093,86.3285,77.7477,86.4808,122.313,472064224,487786176,19.8795,0.5933,-2.3613,-3.2587,0.8974,48.9492,43.3426,876.07,59.93
91,90.56,90.51,94.3445,86.1855,78.0265,87.9872,122.0813,413016768,479297120,18.9336,0.795,-1.8083,-2.9686,1.1603,52.2726,44.2515,909.7,58.49
89.5,89.6,89.53,93.7983,86.029,78.2597,88.4915,121.837,370862464,476318368,18.062,0.7234,-1.4741,-2.6697,1.1956,50.5413,44.8863,888.67,58.91
90.11,90.12,90.08,93.8494,86.046,78.2426,89.031,121.5965,396381216,467801088,18.1377,0.7604,-1.1468,-2.3651,1.2184,51.2485,45.914,899.24,55.73
87.94,87.77,87.72,93.9977,86.152,78.3063,88.6673,121.3518,366329664,454969088,18.2136,0.6139,-1.0504,-2.1022,1.0518,48.5871,47.0636,873.59,55.78
88.99,89.45,89.39,93.6642,86.043,78.4218,88.7749,121.1276,415140928,428366464,17.7148,0.6933,-0.8791,-1.8576,0.9785,49.9417,47.9287,879.73,54.28
87.75,91.1776398561,91.320956293,93.7536,86.0995,78.4454,88.4333,120.8989,256846096,397571648,17.7797,0.6078,-0.8338,-1.6528,0.819,48.3225,48.2194,868.57,56.76
91.88,91.88,91.85,94.4685,86.42,78.3715,89.5822,120.6934,377699968,387854176,18.6265,0.8392,-0.4594,-1.4141,0.9547,53.7062,48.8445,913.18,52.37
90.99,91,90.81,94.905,86.6155,78.326,90.0514,120.4791,288101792,376781728,19.1409,0.7639,-0.2318,-1.1777,0.9459,52.4384,49.1181,904.42,49.84
89.29,89.93,89.92,95.0241,87.005,78.9859,89.7976,120.2703,374829376,377082336,18.4336,0.6425,-0.1865,-0.9794,0.793,50.0099,49.1316,885.28,47.34
88.19,88.19,88.18,93.6636,87.642,81.6204,89.2618,120.0627,301523392,389190208,13.7413,0.5455,-0.2366,-0.8309,0.5943,48.4465,49.5793,887.88,44.93
87.06,87.39,87.38,92.7693,88.019,83.2687,88.5278,119.858,244192160,380747904,10.7938,0.3991,-0.3632,-0.7373,0.3741,46.827,49.6577,871.63,44.56
86.16,86.23,86.18,92.7077,88.0755,83.4433,87.7386,119.6258,221772544,364213728,10.5186,0.2932,-0.5302,-0.6959,0.1657,45.5218,49.4834,863.16,45.02
86.66,86.7,86.69,92.6731,88.1255,83.5779,87.379,119.4023,62142420,333682976,10.3208,0.3389,-0.615,-0.6797,0.0647,46.4154,49.5163,868.15,44.21
87.16,87.16,87.12,92.5838,88.035,83.4862,87.306,119.1798,74775824,309045248,10.3341,0.4038,-0.6346,-0.6707,0.0361,47.3455,49.4017,872.8,43.38
86.91,87.4,87.38,92.3481,87.876,83.4039,87.174,118.9663,128419176,286135584,10.1781,0.392,-0.6626,-0.6691,0.0064,46.9071,49.0185,869.42,43.9
88.97,89.38,89.35,91.841,88.219,84.597,87.7727,118.7697,168555664,269838176,8.2113,0.6037,-0.5127,-0.6378,0.1251,50.9386,49.0469,890.64,41.63
90.24,89.49,89.47,91.9243,88.4675,85.0107,88.5951,118.5527,194141824,258056800,7.8148,0.7564,-0.2881,-0.5679,0.2797,53.2932,49.1929,903.25,40
92.96,92.77,92.65,92.6743,88.7495,84.8247,90.0501,118.366,227638528,246807296,8.8447,1.0364,0.1081,-0.4327,0.5408,57.9483,49.8616,931.8,39.19
92.85,92.75,92.66,93.1041,89.127,85.1499,90.9834,118.1698,240697600,238431824,8.9245,0.9681,0.4085,-0.2645,0.673,57.6978,50.4156,927.45,39.08
93.47,93.39,93.35,93.7625,89.404,85.0455,91.8123,117.9635,328481760,232654544,9.75,0.9665,0.6887,-0.0738,0.7625,58.7792,51.1625,934.7,38.56
90.67,90.98,90.8,93.7241,89.3875,85.0509,91.4315,117.7427,281047584,234267968,9.7029,0.6479,0.677,0.0763,0.6007,52.2795,51.0606,906.65,43.39
91.042,91.1,91.07,93.8609,89.4646,85.0683,91.3017,117.5319,263834400,226676944,9.828,0.6794,0.6898,0.199,0.4908,53.0228,51.1023,909.73,42.56
89.09,89.15,89.01,93.8024,89.4136,85.0248,90.5644,117.3134,331160896,229547536,9.8169,0.4631,0.5363,0.2665,0.2698,48.7336,51.0112,890.35,42.82
86.95,87.47,87.44,93.8397,89.3641,84.8885,89.3596,117.0906,278008384,223092816,10.0167,0.2303,0.2391,0.261,-0.0219,44.4851,50.7282,870.26,45.84
87.11,87.63,87.57,93.851,89.2701,84.6892,88.6097,116.8663,356731776,226773376,10.2629,0.2642,0.0164,0.2121,-0.1957,44.8721,50.5886,871.79,43.27
84.37,83.92,83.82,94.1221,89.1011,84.0801,87.1965,116.6051,435967136,239558368,11.2703,0.0289,-0.3769,0.0943,-0.4712,39.7607,50.1771,842.62,49.14
84.4,84.95,84.9,93.9736,88.7271,83.4806,86.2643,116.3436,533808800,260360784,11.8262,0.0876,-0.6783,-0.0602,-0.6181,39.8415,49.7075,843.74,51
85.06,85.46,85.4,93.8009,88.4306,83.0603,85.8629,116.0837,399307008,282838432,12.1458,0.1862,-0.8541,-0.219,-0.6351,41.6944,49.3039,850.12,46.11
80.57,81.05,81,94.342,87.9946,81.6472,84.0986,115.8021,420108448,305860608,14.4268,-0.0849,-1.3403,-0.4433,-0.897,34.0182,48.3832,805.22,56.65
84.05,84.09,84.08,94.362,87.7876,81.2132,84.0824,115.5376,364767264,321617152,14.9779,0.2157,-1.4283,-0.6403,-0.788,42.807,47.8024,840.24,46.42
82.75,82.86,82.83,94.5008,87.5721,80.6434,83.6383,115.2672,427940448,338909472,15.8239,0.152,-1.5847,-0.8292,-0.7555,40.6298,46.8979,827.5,47.29
83.11,82.78,82.77,94.5957,87.4196,80.2435,83.4622,115.0036,386800544,351753376,16.4176,0.1997,-1.6605,-0.9954,-0.665,41.5169,45.7242,831.95,47.27
83.68,83.98,83.94,94.6251,87.2706,79.9161,83.5348,114.7419,318269472,357795424,16.8546,0.2559,-1.6554,-1.1274,-0.528,42.9698,44.6722,836.57,45.69
84.53,85.48,85.03,94.5903,87.1391,79.6879,83.8665,114.4977,274111840,360023040,17.1018,0.3249,-1.5648,-1.2149,-0.3499,45.1579,43.6992,845.71,42.25
87.39,87.28,87.26,94.6143,87.1631,79.7119,85.041,114.27,330317408,360145440,17.097,0.5152,-1.2478,-1.2215,-0.0263,51.8517,43.6687,874.09,39.66
84.55,83.3349190408,83.2142607566,94.4279,86.9421,79.4563,84.8773,114.0265,294591456,361048352,17.2202,0.3402,-1.2118,-1.2195,0.0077,45.8651,43.1574,845.14,42.63
82.83,83.12,83.02,94.1012,86.5716,79.042,84.1949,113.7564,383464160,369023680,17.395,0.2515,-1.307,-1.237,-0.0699,42.6532,42.7231,825.88,44.84
82.58,84.1765801418,86.1185892536,93.1689,86.0526,78.9363,83.6566,113.4841,288488896,366178880,16.5394,0.256,-1.3866,-1.2669,-0.1197,42.1908,42.5592,825.44,45.52
83.74,85.2545841365,86.9100887402,92.05,85.5971,79.1442,83.6844,113.2104,278480544,366210336,15.0774,0.3561,-1.3406,-1.2817,-0.059,45.1619,42.5799,838.51,43.06
83.33,85.8027156604,85.1019214659,90.4978,85.0901,79.6824,83.5663,112.9343,322993920,363961152,12.7106,0.3373,-1.3221,-1.2898,-0.0323,44.2954,42.9038,832.23,43.85
84.57,87.30102046,86.3687182102,89.5494,84.7851,80.0208,83.9008,112.6674,417679904,362742016,11.2385,0.4774,-1.1935,-1.2705,0.077,47.5719,43.456,845.85,43.73
86.98,87.75,87.54,88.5402,84.582,80.6238,84.9272,112.4137,366101664,351561536,9.3594,0.8029,-0.887,-1.1938,0.3068,53.3189,44.2863,868.6,43.37
87.1,87.07,85.99,88.0646,84.4825,80.9004,85.6515,112.1576,240075120,340946080,8.48,0.8654,-0.6271,-1.0805,0.4534,53.5917,45.6844,869.89,43.64
83.11,83.8068767528,76.4508247336,87.7318,84.2905,80.8492,84.8043,111.8752,536212736,348686368,8.1654,0.3285,-0.7347,-1.0113,0.2766,44.3182,45.7924,827.16,46.67
83.6,83.2122835017,76.6110692925,87.3127,84.115,80.9173,84.4029,111.595,324674592,346013504,7.6031,0.4195,-0.7715,-0.9633,0.1919,45.564,46.1448,833.73,44.53
83.66,82.8301799267,75.5154132818,87.2808,84.0795,80.8782,84.1553,111.3179,469302208,348770976,7.615,0.4345,-0.7867,-0.928,0.1413,45.7242,46.4453,835.19,41.25
82.76,84.3652078963,75.0287238648,87.2454,83.9975,80.7495,83.6902,111.0404,293998400,342584160,7.7334,0.3095,-0.8615,-0.9147,0.0532,43.65,46.4939,826.84,42.93
79.22,81.6272826967,75.6062711448,87.5196,83.7055,79.8914,82.2001,110.7309,478910624,353293568,9.1131,-0.088,-1.1927,-0.9703,-0.2224,36.6144,45.8837,789.17,48.66
79.03,81.0217019286,77.0920040039,87.743,83.6285,79.514,81.1434,110.4185,362970112,359217440,9.84,-0.0588,-1.4537,-1.067,-0.3867,36.2765,44.7712,788.42,48.46
78.181,82.022978449,76.3106957653,88.0768,83.3351,78.5933,80.1559,110.1053,316869536,358320928,11.38,-0.0435,-1.7094,-1.1955,-0.5139,34.7337,43.976,778.94,47.08
